State,County,Year,Days_with_AQI,Good_Days,Moderate_Days,Unhealthy_Sensitive_Days,Unhealthy_Days,Very_Unhealthy_Days,Hazardous_Days,Max_AQI,90th_Percentile_AQI,Median_AQI,Latitude,Longitude
Nebraska,Hall,1995,25,25,0,0,0,0,0,39,25,17,40.915555,-98.378888
Nebraska,Lancaster,1995,365,339,26,0,0,0,0,90,46,31,40.55476,-96.78035
Nebraska,Sarpy,1995,32,31,1,0,0,0,0,62,41,15,41.133294,-95.956103
Nebraska,Scotts Bluff,1995,48,45,3,0,0,0,0,73,44,24,41.875556,-103.658056
Nevada,Carson City,1995,62,62,0,0,0,0,0,44,32,19,39.1447,-119.7661
Nevada,Churchill,1995,47,45,2,0,0,0,0,60,42,25,39.472471,-118.783624
Nevada,Clark,1995,365,94,240,27,4,0,0,181,98,65,36.569333,-115.676651
Nevada,Douglas,1995,360,303,55,2,0,0,0,140,61,42,38.897557,-119.732507
Nevada,Elko,1995,132,122,10,0,0,0,0,61,44,15,41.892499,-115.427015
Nevada,Washoe,1995,365,241,117,7,0,0,0,126,67,47,39.645264,-119.840025
Nevada,White Pine,1995,358,314,43,1,0,0,0,105,51,41,39.00512,-114.21593
New Hampshire,Cheshire,1995,356,305,47,4,0,0,0,112,58,33,42.930521,-72.272332
New Hampshire,Coos,1995,365,222,103,39,1,0,0,161,101,45,44.308132,-71.217639
New Hampshire,Grafton,1995,364,344,19,1,0,0,0,101,46,33,43.944519,-71.700788
New Hampshire,Hillsborough,1995,363,269,70,18,6,0,0,187,85,39,42.86183,-71.878626
New Hampshire,Merrimack,1995,365,265,59,36,5,0,0,194,102,31,43.2185,-71.5145
New Hampshire,Rockingham,1995,358,291,47,15,5,0,0,200,74,34,42.862531,-71.38014
New Jersey,Atlantic,1995,365,258,70,28,8,1,0,204,101,39,39.36326,-74.431
New Jersey,Bergen,1995,365,248,94,12,10,1,0,206,79,44,40.85355,-73.96618
New Jersey,Camden,1995,365,213,97,32,19,4,0,224,119,45,39.989036,-75.050008
New Jersey,Cumberland,1995,365,284,55,19,5,2,0,210,93,35,39.422273,-75.025204
New Jersey,Essex,1995,365,190,148,18,7,2,0,205,89,50,40.720989,-74.192892
New Jersey,Gloucester,1995,361,254,70,23,7,7,0,222,101,37,39.800339,-75.212119
New Jersey,Hudson,1995,365,225,109,17,12,2,0,209,90,46,40.725413,-74.052293
New Jersey,Hunterdon,1995,364,281,43,26,13,1,0,201,105,32,40.515262,-74.806671
New Jersey,Mercer,1995,365,260,55,30,14,6,0,219,126,40,40.3125,-74.8729
New Jersey,Middlesex,1995,365,269,57,20,14,5,0,220,105,41,40.462182,-74.429439
New Jersey,Monmouth,1995,364,310,38,10,1,5,0,233,67,33,40.277647,-74.0051
New Jersey,Morris,1995,365,251,67,28,15,4,0,214,112,40,40.787628,-74.676301
New Jersey,Ocean,1995,364,268,56,23,11,6,0,244,112,37,39.994908,-74.170447
New Jersey,Passaic,1995,60,55,5,0,0,0,0,59,50,25,41.058617,-74.255544
New Jersey,Union,1995,365,177,170,12,6,0,0,179,87,51,40.603943,-74.276174
New Jersey,Warren,1995,60,58,2,0,0,0,0,60,42,20,40.92458,-75.067815
New Mexico,Bernalillo,1995,365,205,154,6,0,0,0,136,77,49,35.19324,-106.613815
New Mexico,Catron,1995,100,99,1,0,0,0,0,54,34,15,33.220502,-108.235719
New Mexico,Chaves,1995,57,55,2,0,0,0,0,56,31,17,33.459914,-104.404711
New Mexico,Dona Ana,1995,365,87,215,55,8,0,0,183,111,64,32.322037,-106.768337
New Mexico,Eddy,1995,361,349,12,0,0,0,0,81,31,15,32.1783,-104.4406
New Mexico,Lea,1995,61,60,1,0,0,0,0,51,23,14,32.726656,-103.122917
New Mexico,Los Alamos,1995,90,90,0,0,0,0,0,35,22,11,35.804193,-106.298639
New Mexico,Luna,1995,60,59,1,0,0,0,0,92,31,17,32.2558,-107.7227
New Mexico,San Juan,1995,365,96,120,137,12,0,0,200,131,87,36.8071,-108.69523
New Mexico,Sandoval,1995,364,254,98,11,1,0,0,154,74,44,35.299484,-106.548914
New Mexico,Santa Fe,1995,364,364,0,0,0,0,0,33,19,11,35.61975,-106.07968
New Mexico,Taos,1995,319,313,6,0,0,0,0,67,27,11,36.58544,-105.452563
New Mexico,Valencia,1995,363,264,99,0,0,0,0,97,67,43,34.8147,-106.7396
New York,Albany,1995,362,301,43,16,2,0,0,166,71,35,42.640931,-73.756511
New York,Bronx,1995,365,160,169,25,9,2,0,210,100,54,40.8679,-73.87809
New York,Chautauqua,1995,363,228,95,36,4,0,0,161,102,42,42.49963,-79.31881
New York,Dutchess,1995,359,301,38,14,6,0,0,185,84,33,41.78555,-73.74136
New York,Erie,1995,365,145,133,81,6,0,0,183,115,57,42.99813,-78.89926
New York,Essex,1995,365,269,76,13,7,0,0,185,87,42,43.9731,-74.2232
New York,Hamilton,1995,358,323,27,6,2,0,0,185,50,34,43.44957,-74.51625
New York,Jefferson,1995,246,195,39,6,5,1,0,203,77,40,44.08747,-75.97316
New York,Kings,1995,365,186,157,12,8,2,0,207,90,50,40.71961,-73.94771
New York,Monroe,1995,365,155,139,66,5,0,0,179,110,58,43.14618,-77.54817
New York,Nassau,1995,365,311,53,1,0,0,0,102,54,37,40.74316,-73.58549
New York,New York,1995,365,131,196,29,5,4,0,213,101,55,40.81976,-73.94825
New York,Niagara,1995,365,212,113,34,6,0,0,190,102,46,43.096373,-79.011447
New York,Oneida,1995,362,334,22,5,1,0,0,159,49,31,43.09892,-75.22506
New York,Onondaga,1995,365,315,40,5,5,0,0,174,61,32,43.05235,-76.05921
New York,Orange,1995,176,113,38,15,10,0,0,197,122,44,41.52375,-74.21534
New York,Putnam,1995,358,299,33,18,7,1,0,202,80,31,41.45589,-73.70977
New York,Queens,1995,350,303,32,8,6,1,0,204,60,30,40.739264,-73.817694
New York,Richmond,1995,354,287,42,12,10,3,0,212,77,34,40.58027,-74.19832
New York,Rockland,1995,13,13,0,0,0,0,0,21,20,11,41.18208,-74.02819
New York,Saratoga,1995,345,303,26,15,1,0,0,169,54,31,43.01209,-73.6489
New York,Steuben,1995,54,54,0,0,0,0,0,42,30,16,42.09142,-77.20978
New York,Suffolk,1995,364,294,46,15,4,5,0,212,84,36,40.82799,-73.05754
New York,Tompkins,1995,269,199,50,19,1,0,0,159,90,43,42.4006,-76.6538
New York,Wayne,1995,356,306,37,7,6,0,0,190,61,32,43.23086,-77.17136
New York,Westchester,1995,357,306,24,18,7,2,0,204,84,31,41.05192,-73.76366
North Carolina,Alexander,1995,71,71,0,0,0,0,0,48,28,18,35.9138,-81.191
North Carolina,Avery,1995,271,148,99,24,0,0,0,143,100,49,36.1058,-82.0454
North Carolina,Beaufort,1995,357,330,23,4,0,0,0,116,43,7,35.428,-76.7399
North Carolina,Buncombe,1995,365,314,41,10,0,0,0,126,61,30,35.481963,-82.509719
North Carolina,Caldwell,1995,213,91,95,26,1,0,0,166,105,61,35.9359,-81.5306
North Carolina,Carteret,1995,323,248,69,6,0,0,0,143,77,35,34.8848,-76.6203
North Carolina,Caswell,1995,213,136,60,13,4,0,0,187,97,44,36.307033,-79.467417
North Carolina,Catawba,1995,58,57,1,0,0,0,0,51,33,20,35.728889,-81.365556
North Carolina,Cumberland,1995,359,267,66,21,5,0,0,179,90,34,35.002304,-78.991692
North Carolina,Davidson,1995,61,59,2,0,0,0,0,54,36,25,35.8145,-80.2627
North Carolina,Durham,1995,365,250,81,32,2,0,0,156,100,36,36.032955,-78.904037
North Carolina,Edgecombe,1995,60,59,1,0,0,0,0,62,30,18,35.988278,-77.5843
North Carolina,Forsyth,1995,365,216,98,42,7,2,0,207,112,46,36.051805,-80.144933
North Carolina,Granville,1995,238,110,68,52,8,0,0,179,133,58,36.141111,-78.768056
North Carolina,Guilford,1995,358,254,76,24,4,0,0,195,97,37,36.109006,-79.802314
North Carolina,Haywood,1995,252,125,99,24,4,0,0,195,101,51,35.587144,-83.074156
North Carolina,Johnston,1995,192,116,49,24,3,0,0,164,115,45,35.59095,-78.4622
North Carolina,Lincoln,1995,238,129,79,24,6,0,0,190,112,47,35.438556,-81.27675
North Carolina,Macon,1995,356,291,60,5,0,0,0,133,64,38,35.0608,-83.4306
North Carolina,Martin,1995,364,289,64,11,0,0,0,133,71,30,35.81066,-76.9063
North Carolina,Mecklenburg,1995,365,229,87,36,13,0,0,187,115,44,35.281791,-80.851473
North Carolina,Mitchell,1995,58,56,2,0,0,0,0,60,46,31,35.912487,-82.062082
North Carolina,Montgomery,1995,260,158,81,20,1,0,0,197,97,45,35.2632,-79.8365
North Carolina,New Hanover,1995,350,229,63,53,5,0,0,175,110,29,34.23583,-77.9547
North Carolina,Northampton,1995,289,204,64,18,3,0,0,166,90,37,36.511708,-77.655389
North Carolina,Person,1995,363,269,78,15,1,0,0,159,87,31,36.49002,-79.058272
North Carolina,Pitt,1995,233,153,61,18,1,0,0,156,93,44,35.641276,-77.360126
North Carolina,Rockingham,1995,210,152,54,4,0,0,0,140,80,44,36.308889,-79.859167
North Carolina,Rowan,1995,229,111,76,30,11,1,0,205,133,51,35.551868,-80.395039
North Carolina,Swain,1995,265,225,40,0,0,0,0,100,54,37,35.498711,-83.310242
North Carolina,Wake,1995,365,223,85,43,14,0,0,185,115,44,35.8652,-78.8197
North Carolina,Yancey,1995,170,40,77,39,14,0,0,200,143,80,35.765413,-82.264944
North Dakota,Billings,1995,365,365,0,0,0,0,0,44,14,4,46.8943,-103.37853
North Dakota,Burleigh,1995,59,59,0,0,0,0,0,33,28,14,46.825425,-100.76821
North Dakota,Cass,1995,161,160,1,0,0,0,0,51,34,23,46.933754,-96.85535
North Dakota,Dunn,1995,358,358,0,0,0,0,0,40,10,0,47.342423,-102.645864
North Dakota,McKenzie,1995,358,344,13,1,0,0,0,108,47,24,47.5812,-103.2995
North Dakota,Mercer,1995,365,251,85,29,0,0,0,132,91,40,47.400624,-101.929099
North Dakota,Oliver,1995,365,337,26,2,0,0,0,110,48,34,47.185833,-101.428056
North Dakota,Williams,1995,365,358,6,1,0,0,0,105,30,10,48.465253,-102.894086
Ohio,Adams,1995,365,320,39,6,0,0,0,126,56,21,38.79471,-83.53398
Ohio,Allen,1995,361,279,49,26,7,0,0,192,97,34,40.770944,-84.0539
Ohio,Ashtabula,1995,357,273,55,19,9,1,0,215,90,37,41.959695,-80.572808
Ohio,Athens,1995,59,59,0,0,0,0,0,46,31,17,39.442165,-81.908827
Ohio,Belmont,1995,363,313,35,15,0,0,0,136,61,11,39.9679,-80.7464
Ohio,Butler,1995,365,208,104,39,13,1,0,217,115,47,39.5327,-84.7286
Ohio,Clark,1995,357,242,69,37,8,1,0,208,108,39,39.92882,-83.80949
Ohio,Clermont,1995,286,182,64,22,17,1,0,215,112,44,39.0828,-84.1441
Ohio,Clinton,1995,205,97,62,33,12,1,0,205,133,51,39.427535,-83.788916
Ohio,Columbiana,1995,364,199,125,39,1,0,0,159,101,46,40.634688,-80.545695
Ohio,Cuyahoga,1995,365,119,170,68,8,0,0,190,115,64,41.536942,-81.458871
Ohio,Fayette,1995,266,167,64,31,4,0,0,169,108,44,39.6359,-83.2605
Ohio,Franklin,1995,365,269,68,22,5,1,0,203,90,37,40.0877,-82.959773
Ohio,Greene,1995,59,58,1,0,0,0,0,52,36,18,39.66575,-83.94268
Ohio,Hamilton,1995,365,192,127,30,14,2,0,216,114,49,39.146025,-84.538375
Ohio,Hancock,1995,61,61,0,0,0,0,0,44,38,28,41.093169,-83.423448
Ohio,Jefferson,1995,365,142,130,76,17,0,0,200,132,60,40.259475,-80.639987
Ohio,Knox,1995,206,130,56,15,5,0,0,197,100,46,40.27886,-82.679563
Ohio,Lake,1995,365,161,109,75,18,2,0,206,123,56,41.758462,-81.278129
Ohio,Lawrence,1995,365,246,81,31,7,0,0,172,101,38,38.508075,-82.659241
Ohio,Licking,1995,212,110,66,25,10,1,0,210,126,49,39.954457,-82.75892
Ohio,Lorain,1995,365,277,69,16,3,0,0,187,77,33,41.463071,-82.114261
Ohio,Lucas,1995,365,241,93,22,9,0,0,197,97,40,41.679867,-83.4785
Ohio,Madison,1995,211,104,58,40,7,2,0,205,133,51,39.78819,-83.47606
Ohio,Mahoning,1995,365,227,104,24,9,1,0,208,100,42,41.09596,-80.65847
Ohio,Medina,1995,204,114,62,21,7,0,0,185,122,47,41.0604,-81.9239
Ohio,Miami,1995,214,135,58,18,3,0,0,187,100,45,40.08502,-84.113808
Ohio,Montgomery,1995,365,287,56,16,6,0,0,195,84,33,39.755969,-84.198674
Ohio,Morgan,1995,363,247,58,51,7,0,0,200,117,30,39.63223,-81.67005
Ohio,Noble,1995,317,197,77,28,13,2,0,222,119,39,39.9428,-81.3373
Ohio,Ottawa,1995,55,55,0,0,0,0,0,44,39,23,41.494737,-83.214313
Ohio,Portage,1995,210,126,59,18,6,1,0,202,105,45,41.182466,-81.330486
Ohio,Preble,1995,209,128,63,13,5,0,0,174,100,45,39.83562,-84.720524
Ohio,Scioto,1995,361,346,15,0,0,0,0,70,42,26,38.588034,-82.834973
Ohio,Stark,1995,365,227,99,26,13,0,0,200,101,42,40.93133,-81.123519
Ohio,Summit,1995,365,177,133,45,10,0,0,185,105,52,41.079159,-81.516235
Ohio,Trumbull,1995,290,191,65,25,9,0,0,192,108,42,41.23172,-80.80116
Ohio,Warren,1995,208,108,54,32,11,3,0,215,140,49,39.42689,-84.20077
Ohio,Washington,1995,206,111,67,18,10,0,0,185,119,49,39.43147,-81.50131
Oklahoma,Carter,1995,55,53,2,0,0,0,0,54,44,18,34.244189,-97.462931
Oklahoma,Cleveland,1995,365,276,64,22,3,0,0,185,87,40,35.320105,-97.484099
Oklahoma,Comanche,1995,362,280,69,12,1,0,0,159,77,40,34.732404,-98.713351
Oklahoma,Kay,1995,364,346,13,5,0,0,0,117,40,10,36.939969,-97.345
Oklahoma,Mayes,1995,57,54,3,0,0,0,0,52,40,22,36.228408,-95.249943
Oklahoma,Muskogee,1995,365,330,30,5,0,0,0,146,49,19,35.775813,-95.287067
Oklahoma,Oklahoma,1995,365,233,91,34,7,0,0,195,105,44,35.614131,-97.475083
Oklahoma,Tulsa,1995,365,159,134,52,18,2,0,210,126,56,35.901324,-96.012749
Oregon,Clackamas,1995,187,166,15,5,1,0,0,166,54,32,45.28845,-121.782775
Oregon,Columbia,1995,143,137,5,0,1,0,0,159,45,30,45.768531,-122.7721
Oregon,Deschutes,1995,214,187,27,0,0,0,0,77,53,30,44.0548,-121.2942
Oregon,Douglas,1995,76,76,0,0,0,0,0,38,29,15,43.2266,-123.36479
Oregon,Jackson,1995,365,283,78,4,0,0,0,119,58,43,42.33155,-122.880266
Oregon,Josephine,1995,250,219,31,0,0,0,0,78,52,35,42.434139,-123.348466
Oregon,Klamath,1995,255,246,9,0,0,0,0,60,44,24,42.909851,-122.140861
Oregon,Lake,1995,216,195,21,0,0,0,0,75,50,20,42.189215,-120.353969
Oregon,Lane,1995,365,312,52,1,0,0,0,122,56,35,43.799501,-123.053487
Oregon,Marion,1995,280,245,32,3,0,0,0,105,52,33,44.943114,-123.005934
Oregon,Multnomah,1995,365,330,35,0,0,0,0,81,50,31,45.5625,-122.575278
Oregon,Umatilla,1995,211,197,14,0,0,0,0,67,45,22,45.828968,-119.262991
Oregon,Union,1995,173,162,11,0,0,0,0,84,41,23,45.3235,-118.0778
Pennsylvania,Adams,1995,355,249,59,32,15,0,0,200,112,39,39.9231,-77.3078
Pennsylvania,Allegheny,1995,365,35,171,122,28,9,0,221,151,91,40.308219,-79.869134
Pennsylvania,Beaver,1995,365,99,156,89,21,0,0,200,133,71,40.685019,-80.324775
Pennsylvania,Berks,1995,365,216,105,33,9,2,0,209,107,46,40.377222,-75.914444
Pennsylvania,Blair,1995,357,226,109,15,7,0,0,179,90,45,40.535278,-78.370833
Pennsylvania,Bucks,1995,357,238,72,25,15,7,0,219,119,42,40.107222,-74.882222
Pennsylvania,Cambria,1995,362,218,106,31,7,0,0,200,102,46,40.309722,-78.915
Pennsylvania,Centre,1995,354,264,61,23,6,0,0,197,97,37,40.7208,-77.9319
Pennsylvania,Chester,1995,55,44,11,0,0,0,0,87,55,21,39.834461,-75.768242
Pennsylvania,Dauphin,1995,364,263,63,30,7,1,0,201,103,42,40.272222,-76.681389
Pennsylvania,Delaware,1995,365,208,117,25,11,4,0,206,103,47,39.818715,-75.413973
Pennsylvania,Elk,1995,263,197,47,16,3,0,0,156,87,40,41.598119,-78.767867
Pennsylvania,Erie,1995,357,207,106,37,6,1,0,208,105,45,42.14175,-80.038611
Pennsylvania,Lackawanna,1995,363,269,61,23,10,0,0,197,93,40,41.442778,-75.623056
Pennsylvania,Lancaster,1995,355,257,58,24,14,2,0,209,108,40,40.043833,-76.1124
Pennsylvania,Lawrence,1995,363,225,116,19,3,0,0,187,86,44,40.995848,-80.346442
Pennsylvania,Lehigh,1995,365,267,74,18,6,0,0,195,87,40,40.611944,-75.4325
Pennsylvania,Luzerne,1995,365,282,50,26,7,0,0,177,100,37,41.265556,-75.846389
Pennsylvania,Lycoming,1995,325,276,40,9,0,0,0,143,58,32,41.266263,-77.231189
Pennsylvania,Mercer,1995,365,232,95,28,10,0,0,192,101,44,41.4271,-80.1451
Pennsylvania,Montgomery,1995,306,201,74,19,11,1,0,209,101,43,40.112222,-75.309167
Pennsylvania,Northampton,1995,365,239,85,25,13,3,0,207,108,45,40.628056,-75.341111
Pennsylvania,Philadelphia,1995,365,109,167,66,15,8,0,243,133,61,39.988842,-75.207205
Pennsylvania,Somerset,1995,268,172,65,24,7,0,0,187,108,44,39.9878,-79.2515
Pennsylvania,Warren,1995,71,52,19,0,0,0,0,94,64,31,41.825708,-79.119952
Pennsylvania,Washington,1995,365,124,166,57,18,0,0,197,119,61,40.268963,-80.243995
Pennsylvania,Westmoreland,1995,218,162,34,15,6,1,0,202,101,36,40.392922,-79.024456
Pennsylvania,York,1995,363,258,76,24,5,0,0,164,90,41,39.8751,-76.912256
Puerto Rico,Bayamon,1995,357,293,51,11,2,0,0,162,69,31,18.420089,-66.150615
Puerto Rico,Catano,1995,286,235,49,2,0,0,0,124,61,30,18.440774,-66.126531
Puerto Rico,Fajardo,1995,48,47,1,0,0,0,0,55,33,17,18.383983,-65.618888
Puerto Rico,Guayama,1995,111,106,5,0,0,0,0,77,40,19,17.955378,-66.162122
Puerto Rico,Guaynabo,1995,358,341,17,0,0,0,0,85,41,27,18.422595,-66.120012
Puerto Rico,Ponce,1995,56,54,2,0,0,0,0,55,31,20,18.009558,-66.627249
Puerto Rico,San Juan,1995,365,286,79,0,0,0,0,78,55,42,18.449814,-66.05251
Rhode Island,Kent,1995,230,187,24,10,5,4,0,236,93,39,41.615237,-71.72
Rhode Island,Providence,1995,365,285,61,12,5,2,0,215,74,40,41.841039,-71.36097
South Carolina,Aiken,1995,363,305,52,6,0,0,0,140,61,30,33.342226,-81.788731
South Carolina,Anderson,1995,342,240,69,28,4,1,0,203,97,38,34.635958,-82.810667
South Carolina,Berkeley,1995,360,325,30,5,0,0,0,136,50,32,33.183016,-80.030712
South Carolina,Charleston,1995,365,277,83,4,1,0,0,161,67,39,32.790984,-79.958694
South Carolina,Darlington,1995,337,251,82,4,0,0,0,147,77,35,34.285696,-79.744859
South Carolina,Edgefield,1995,353,276,67,10,0,0,0,129,84,37,33.739963,-81.853635
South Carolina,Greenville,1995,365,293,72,0,0,0,0,74,55,38,34.751848,-82.256701
South Carolina,Lexington,1995,365,257,103,5,0,0,0,112,64,36,33.969145,-81.06629
South Carolina,Oconee,1995,358,269,80,8,1,0,0,151,77,41,34.805261,-83.2377
South Carolina,Richland,1995,365,218,121,23,3,0,0,169,93,44,34.131262,-80.868318
South Carolina,Spartanburg,1995,339,238,71,26,4,0,0,195,100,37,34.955566,-81.924797
South Carolina,York,1995,257,171,64,18,3,1,0,203,93,44,34.9127,-80.8745
South Dakota,Brookings,1995,61,59,2,0,0,0,0,56,37,19,44.348604,-96.807299
South Dakota,Jackson,1995,103,100,3,0,0,0,0,54,29,15,43.74561,-101.941218
South Dakota,Minnehaha,1995,61,60,1,0,0,0,0,52,38,19,43.54792,-96.700769
South Dakota,Pennington,1995,364,287,77,0,0,0,0,99,57,34,44.087397,-103.273777
Tennessee,Anderson,1995,362,217,83,51,11,0,0,187,122,43,35.964969,-84.22317
Tennessee,Blount,1995,364,129,138,77,17,3,0,216,132,64,35.603056,-83.783611
Tennessee,Claiborne,1995,265,154,81,27,3,0,0,179,101,47,36.46983,-83.826511
Tennessee,Davidson,1995,365,223,100,30,12,0,0,187,108,46,36.1424,-86.7341
Tennessee,DeKalb,1995,271,158,95,18,0,0,0,147,93,46,36.0388,-85.7331
Tennessee,Dyer,1995,200,128,55,14,3,0,0,174,93,46,36.05266,-89.382157
Tennessee,Hamilton,1995,365,250,77,30,7,1,0,202,101,40,35.102638,-85.162194
Tennessee,Jefferson,1995,213,56,79,53,23,2,0,212,151,84,36.105629,-83.602077
Tennessee,Knox,1995,365,262,70,22,10,1,0,202,93,37,36.019186,-83.87381
Tennessee,Loudon,1995,61,43,15,3,0,0,0,110,72,36,35.721095,-84.343035
Tennessee,Madison,1995,159,138,19,2,0,0,0,112,57,36,35.705319,-88.81964
Tennessee,Maury,1995,64,61,3,0,0,0,0,55,41,26,35.65188,-87.0096
Tennessee,McMinn,1995,360,314,41,5,0,0,0,115,55,26,35.450115,-84.596195
Tennessee,Montgomery,1995,365,311,51,2,1,0,0,200,54,30,36.611411,-87.384666
Tennessee,Putnam,1995,152,127,21,4,0,0,0,147,71,34,36.185702,-85.492107
Tennessee,Roane,1995,353,316,27,10,0,0,0,139,52,10,35.939078,-84.542802
Tennessee,Sevier,1995,264,85,102,62,14,1,0,203,129,74,35.562872,-83.497941
Tennessee,Shelby,1995,365,181,129,40,12,3,0,205,119,51,35.378153,-89.83447
Tennessee,Sullivan,1995,365,108,127,115,15,0,0,195,135,77,36.513026,-82.550498
Tennessee,Sumner,1995,326,142,99,68,16,1,0,203,133,62,36.29756,-86.653137
Tennessee,Williamson,1995,214,102,71,35,6,0,0,200,115,51,35.949765,-87.138246
Tennessee,Wilson,1995,304,175,92,28,9,0,0,179,108,45,36.060895,-86.286291
Texas,Bell,1995,58,57,1,0,0,0,0,52,29,13,31.088002,-97.679734
Texas,Bexar,1995,365,266,52,33,13,1,0,203,115,40,29.635,-98.4177
Texas,Brazoria,1995,294,214,41,25,9,5,0,239,108,33,29.043759,-95.472946
Texas,Brewster,1995,293,255,37,1,0,0,0,101,54,38,29.30265,-103.17781
Texas,Cameron,1995,348,321,24,3,0,0,0,119,49,31,26.0711,-97.1577
Texas,Collin,1995,316,201,58,39,14,4,0,209,126,42,33.136025,-96.824473
Texas,Culberson,1995,95,94,1,0,0,0,0,51,38,20,31.83345,-104.810224
Texas,Dallas,1995,365,229,88,23,19,6,0,221,129,45,32.92118,-96.75355
Texas,Denton,1995,364,224,72,30,29,9,0,214,151,44,33.410648,-96.94459
Texas,Ector,1995,15,14,1,0,0,0,0,54,35,15,31.870259,-102.334745
Texas,El Paso,1995,365,66,191,91,17,0,0,200,128,77,31.86247,-106.5473
Texas,Ellis,1995,341,276,51,14,0,0,0,118,70,19,32.175417,-96.870189
Texas,Galveston,1995,341,197,72,41,21,10,0,251,143,44,29.254474,-94.861289
Texas,Gregg,1995,344,202,74,42,24,2,0,205,133,45,32.378696,-94.711813
Texas,Harris,1995,365,76,149,74,31,35,0,254,200,77,29.7216,-95.49265
Texas,Jefferson,1995,365,158,119,58,27,3,0,213,133,58,29.8442,-93.9652
Texas,Lubbock,1995,246,218,20,3,2,1,2,498,54,19,33.58553,-101.78698
Texas,Nueces,1995,365,246,79,32,8,0,0,192,105,41,27.811817,-97.465703
Texas,Orange,1995,357,264,51,36,6,0,0,177,108,38,30.194167,-93.866944
Texas,Potter,1995,53,53,0,0,0,0,0,34,25,14,35.3165,-101.7418
Texas,Smith,1995,337,213,76,36,12,0,0,187,122,44,32.344027,-95.415754
Texas,Tarrant,1995,364,211,86,41,18,8,0,219,133,47,32.65637,-97.088598
Texas,Travis,1995,365,253,64,38,10,0,0,179,108,42,30.35386,-97.69166
Texas,Victoria,1995,277,219,35,17,6,0,0,174,93,36,28.836214,-97.005525
Texas,Webb,1995,36,34,2,0,0,0,0,55,48,26,27.599444,-99.533333
Utah,Cache,1995,201,180,21,0,0,0,0,84,51,38,41.842649,-111.852199
Utah,Davis,1995,365,272,81,9,3,0,0,185,71,42,41.041609,-112.233281
Utah,Garfield,1995,101,101,0,0,0,0,0,30,20,11,37.618383,-112.174368
Utah,Iron,1995,57,57,0,0,0,0,0,43,25,17,37.74743,-113.055525
Utah,Salt Lake,1995,365,149,171,36,9,0,0,200,105,54,40.662878,-111.901188
Utah,San Juan,1995,307,248,57,2,0,0,0,133,61,44,38.45832,-109.82126
Utah,Tooele,1995,363,362,1,0,0,0,0,51,17,0,40.600532,-112.353414
Utah,Utah,1995,365,198,160,7,0,0,0,136,75,49,40.136336,-111.660502
Utah,Washington,1995,145,108,37,0,0,0,0,90,64,43,37.1983,-113.1506
Utah,Weber,1995,365,226,130,8,1,0,0,151,74,47,41.303614,-111.987871
Vermont,Bennington,1995,262,211,41,10,0,0,0,150,67,36,42.88759,-73.24984
Vermont,Chittenden,1995,365,314,43,8,0,0,0,133,64,35,44.4762,-73.2106
Vermont,Rutland,1995,365,332,33,0,0,0,0,92,49,25,43.608056,-72.982778
Vermont,Windham,1995,58,58,0,0,0,0,0,42,32,16,42.9561,-72.9098
Virgin Islands,St Croix,1995,299,278,20,1,0,0,0,110,44,14,17.712474,-64.784868
Virgin Islands,St John,1995,56,52,4,0,0,0,0,64,49,23,18.334399,-64.795972
Virgin Islands,St Thomas,1995,2,2,0,0,0,0,0,47,47,47,18.343811,-64.931389
Virginia,Arlington,1995,365,238,88,24,14,1,0,213,101,41,38.8577,-77.05922
Virginia,Bristol City,1995,58,56,2,0,0,0,0,55,37,22,36.608,-82.1641
Virginia,Caroline,1995,359,273,61,23,2,0,0,164,87,30,38.20087,-77.37742
Virginia,Carroll,1995,60,59,1,0,0,0,0,51,33,17,36.70067,-80.87978
Virginia,Charles,1995,365,212,121,26,6,0,0,169,94,47,37.34438,-77.25925
Virginia,Chesterfield,1995,233,152,58,17,6,0,0,192,100,45,37.35748,-77.59355
Virginia,Covington City,1995,47,47,0,0,0,0,0,48,39,21,37.791389,-79.990833
Virginia,Fairfax,1995,365,211,105,27,18,4,0,218,119,47,38.76835,-77.18347
Virginia,Fauquier,1995,194,113,59,21,1,0,0,151,105,47,38.47367,-77.76772
Virginia,Frederick,1995,213,126,61,23,3,0,0,166,108,47,39.28102,-78.08157
Virginia,Giles,1995,243,133,76,33,1,0,0,172,108,48,37.3232,-80.4572
Virginia,Hampton City,1995,365,263,72,29,1,0,0,151,97,39,37.103733,-76.387017
Virginia,Hanover,1995,214,121,57,25,10,1,0,203,122,49,37.60613,-77.2188
Virginia,Henrico,1995,236,151,57,23,4,1,0,201,105,44,37.67132,-77.5664
